id,tier,slug,name,allow_multiple_purchases,skill,required_talent,summary,description,notes
c21416cc-c2c6-460b-a2ca-6f8b6e06a2aa,3,savoir-legendaire,Savoir légendaire,FALSE,connaissance,connaissance,Confère l’avantage à l’Initiative et 1d10 à un test dans un lieu historique après un récit de 10 minutes. Réutilisable après une nuit de sommeil.,"Lorsque le personnage entre ou se prépare à entrer dans un lieu historique, telle une cité, des ruines, un champ de bataille ou une forteresse, il peut régaler ses compagnons de faits historiques et de mythes fictifs en lien avec cet endroit pendant 10 minutes.\n\nIl désigne ensuite un nombre de créatures inférieur à son Intellect (minimum 0).\n\nPendant les 24 prochaines heures, le personnage et les créatures désignées se voient conférer l’avantage à leurs tests d’Initiative effectués dans ce lieu historique.\n\nUne créature peut également ajouter 1d10 à un test de son choix effectué en ces lieux pendant les 8 prochaines heures.\n\nUne créature ne peut bénéficier simultanément de plusieurs utilisations de cette capacité.\n\nLe personnage doit compléter une nuit de sommeil afin de réutiliser cette capacité.",🔗
ac1a31da-be6e-4d96-b3f8-0aa5de90c1ab,2,sentinelle,Sentinelle,FALSE,,vigilance,"Provoque une attaque d’opportunité si une cible fait un Pas prudent ou attaque un autre, et stoppe sa vitesse en cas de succès. Immunité : talent Sentinelle.","Le personnage acquiert les capacités suivantes :\n\n- Une créature déclenche une attaque d’opportunité de la part du personnage lorsqu’elle effectue un Pas prudent.\n- Une créature déclenche une attaque d’opportunité de la part du personnage lorsqu’elle attaque une créature différente de celui-ci.\n- Lorsque le personnage réussit une attaque d’opportunité, la cible perd sa vitesse restante si elle était en déplacement.\n\nUne créature est immunisée à ces capacités si elle a acquis le talent Sentinelle.",🔗
59966afb-7474-420a-9b8b-cab4a4c54bbc,1,societe,Société,FALSE,connaissance,connaissance,"Avantage aux tests pour reconnaître symboles ou groupes, se déguiser en membre, ou identifier l’origine d’une créature selon sa langue ou son écriture.","Le personnage acquiert les capacités suivantes :\n\n- Il se voit conférer l’avantage à ses tests de Connaissance lorsqu’il tente de reconnaître un élément historique ou culturel, par exemple un symbole religieux, un blason ou une insigne identifiant une entité géopolitique telle un ordre, une nation, une guilde, une entreprise, etc.\n- Il se voit conférer l’avantage à ses tests de Tromperie lorsqu’il tente d’utiliser cet élément au sein d’un déguisement et d’agir comme un membre de cette société ou de cet ordre religieux.\n- Lorsqu’il entend une créature parler ou écrire une langue qu’il connait, il peut déterminer la provenance de cette créature par son accent ou sa calligraphie. Il se voit conférer l’avantage à ses tests de Connaissance afin de déterminer la provenance approximative d’une créature qu’il entend parler ou écrire une langue qu’il ne connait pas.",🔗
7dcc3ce3-515c-4789-9e89-d92af00868c8,0,spiritualite,Spiritualité,FALSE,,occultisme,"Permet d’acquérir gratuitement un pouvoir de tiers 0 et une capacité liée à un domaine divin ou d’animisme, et d’apprendre les pouvoirs de ce domaine.","Le personnage sélectionne un domaine divin ou un domaine d’animisme.\n\nL’animisme est l’ensemble des croyances consistant à octroyer une âme aux objets et aux animaux.\n\nLes domaines divins sont quant à eux associés à une ou plusieurs divinités, et relèvent de cultes et de religions.\n\nLe personnage acquiert gratuitement un pouvoir de tiers 0 associé à ce domaine et peut désormais acquérir les pouvoirs de tiers 0 associés à ce domaine.\n\nIl acquiert également une capacité spécifique au domaine qu’il a sélectionné.",🔗
b30e7943-5d8c-4605-afa7-b0cc094e69cf,3,surveillance,Surveillance,FALSE,perception,focus,"En état de focus, devient immunisé à l’aveuglement et l’assourdissement. Peut traquer une créature, même cachée magiquement.","Lorsque le personnage entre en état de focus, il est immunisé à l’assourdissement et à l’aveuglement, puisque ses autres sens viennent combler ces lacunes.\n\nPar une action ou en entrant en état de focus, il peut diriger son attention vers une créature qu’il peut voir et qui se situe à 36 mètres ou moins de sa position.\n\nPendant la prochaine minute, la créature ne peut se cacher physiquement du personnage.\n\nSi elle se cache magiquement, le personnage se voit conférer l’avantage à ses tests de Perception afin de localiser cette créature.\n\nIl ne peut diriger son attention envers qu’une seule créature à la fois.",🔗
9cce1ba8-3488-4f15-9833-0323345ca252,0,survie,Survie,FALSE,survie,,"Permet d’improviser outils et tâches simples dans la nature, et de fabriquer de l’équipement à partir d’une carcasse lors d’une halte.","Permet au personnage d’effectuer des tâches banales sans posséder les outils nécessaires et en utilisant les ressources du milieu naturel et sauvage dans lequel il se trouve, par exemple allumer un feu, fabriquer un abri ou cuisiner.\n\nÉgalement, pendant une halte et en utilisant les ressources provenant d’une carcasse, il peut fabriquer un bouclier léger, une arme simple de mêlée, ou 1d4 pièces de munitions simples.\n\nLa carcasse doit être celle d’une bête, d’une construction, d’un dragon, d’une monstruosité, ou d’une plante, et la créature doit être de taille supérieure ou égale à Petite.",🔗
879ba836-1df4-43eb-8989-548971899a5a,1,survivalisme,Survivalisme,FALSE,survie,survie,"Il réussit ses tâches de Survie banales sans outils, gagne l’avantage pour identifier des traces, et peut améliorer des pièges durant une halte.","Le personnage acquiert les capacités suivantes :\n\n- Il réussit automatiquement ses tests de Survie lorsqu’il effectue une tâche banale sans posséder les outils nécessaires et en utilisant les ressources du milieu naturel et sauvage dans lequel il se trouve, par exemple allumer un feu, fabriquer un abri ou cuisiner.\n- Il se voit conférer l’avantage à ses tests de Survie afin de déterminer l’espèce d’une créature en examinant les traces de celle-ci.\n- Pendant une halte, il peut utiliser des outils de bricoleur afin d’améliorer un objet de type piège, par exemple des billes, des chausse-trapes ou un piège de chasse. Il doit utiliser des matériaux d’une valeur égale à celle de l’objet afin de l’améliorer. Le personnage choisit un nombre compris entre 1 et son rang de Survie, et doit réussir un test de Survie de degré de difficulté égal au double de ce nombre. Si le test est réussi, le nombre choisi est ajouté au degré de difficulté de l’objet.",🔗
2d40c4b7-a290-4771-86fc-2b5aedacc4b0,1,suspicion,Suspicion,FALSE,intuition,intuition,Peut relancer un test d’Intuition pour détecter un mensonge. Détecte humeur ou influence magique après observation ou interaction.,"Lorsque le personnage effectue un test d’Intuition afin de déterminer si une créature dit la vérité, le joueur peut rejouer le test avant d’en connaître le résultat et il doit utiliser le nouveau résultat.\n\nÉgalement, le personnage peut observer ou interagir avec une créature pendant une minute afin de déterminer son humeur, ou si elle est influencée par un effet surnaturel. Il peut également utiliser cette capacité par une action s’il peut examiner de près la cible en la tâtant et en sentant son odeur.",🔗
c5e29857-4109-466d-b983-a383d4c2f3b7,2,synergie-alphabetique,Synergie alphabétique,FALSE,linguistique,philologie,"Le personnage apprend une langue. Il bénéficie d’un rabais pour les langues partageant un alphabet connu, sauf anciennes ou selon le contexte.","Le personnage apprend une langue de son choix.\n\nÉgalement, lorsqu’il acquiert le talent Langue supplémentaire, si la langue qu’il désire apprendre partage son alphabet avec celui d’une langue qu’il connait déjà, alors il peut acquérir le talent à rabais.\n\nCette capacité ne s’applique pas aux langues anciennes, et le maître de jeu décide si elle s’applique aux langues exotiques en fonction de l’historique du personnage et de son contexte actuel.",🔗
46481121-2f05-48e7-b9f0-4c8e182f3327,2,tir-precis,Tir précis,FALSE,orientation,tir-rapide,"Ignore les désavantages à longue portée et contre une cible renversée, ignore l’abri partiel, et gagne à l’attaque ou aux dégâts en tir concentré.","Le personnage acquiert les capacités suivantes :\n\n- Ses attaques effectuées en maniant une arme possédant la propriété Munition ne subissent pas de désavantage à longue distance.\n- Ses attaques effectuées en maniant une telle arme ignorent le demi-abri et l’abri aux trois-quarts.\n- Ses attaques effectuées en maniant une telle arme ne subissent pas de désavantage lorsqu’il cible à bout portant une créature renversée.\n- Lorsqu’il effectue une attaque en maniant une telle arme par deux actions, il peut ajouter un bonus de +5 à son test d’attaque ainsi qu’un dé de dégâts.","🔗\n🚧 Deadshot. When you score a critical hit with a ranged weapon attack, the missile lodges itself in the target and causes a serious wound, which continues to bleed until staunched. The target takes 1d4 necrotic damage at the end of each of its turns until it or another creature uses an action and succeeds on a DC 10 Medicine check to remove the projectile. => Tireur d'élite, remplace pris au dépourvu"
dedc2d99-c2af-4207-8241-3b93f6073105,1,tir-rapide,Tir rapide,FALSE,orientation,armes-de-tir,Peut tirer avec une arme à munition en 1 action au lieu de 2 et ne subit pas de désavantage lors d’un tir à bout portant.,"Permet au personnage d’effectuer une attaque avec une arme à munition par l’activité Attaque (1 action) plutôt que Viser et tirer (2 actions).\n\nDe plus, il ne subit pas de désavantage lorsqu’il effectue un tir à bout portant avec une telle arme.",🔗
2d41f4a7-18ca-4f06-89e2-33481d87d8f3,1,tissu-de-mensonges,Tissu de mensonges,FALSE,tromperie,tromperie,"Permet de relancer un d10 lors d’un échec en Tromperie sans désavantage, et d’ajouter ½ rang associé à un test simulant une tâche.","Lorsque le personnage échoue un test de Tromperie, si le test n’a pas été effectué avec désavantage, alors il peut relancer un des d10 et doit utiliser le nouveau résultat.\n\nÉgalement, lorsqu’il tente de faire croire à une créature qu’il est en train d’accomplir une tâche, son test de Tromperie se voit conférer un bonus égal à la moitié du rang de la compétence associée à cette tâche.",🔗
087a1c05-8029-49f8-b36c-c130e7274660,0,tolerance-a-l-alcool-i,Tolérance à l’alcool I,FALSE,,,🚧,Augmente de manière permanente de +1 le seuil de tolérance à l’alcool du personnage. 🚧,"🔗\n\n🚧Également, lorsqu’il atteint la première phase d’ébriété, il se voit conférer un nombre de points de Vitalité temporaires égal à son modificateur de Vigueur additionné de 5.\n🚧Ces points de Vitalité temporaires sont cumulables avec ceux des phases d’ébriété subséquentes."
5a5771ed-a874-4590-8ab6-76eb1c0d2dfc,1,tolerance-a-l-alcool-ii,Tolérance à l’alcool II,FALSE,,tolerance-a-l-alcool-i,🚧,Augmente de manière permanente de +1 le seuil de tolérance à l’alcool du personnage. 🚧,🔗\n\n🚧La durée de ses gueules de bois est également réduite de moitié.
1b69302e-22b8-408b-9902-dc71960758f2,2,tolerance-a-l-alcool-iii,Tolérance à l’alcool III,FALSE,,tolerance-a-l-alcool-ii,🚧,Augmente de manière permanente de +1 le seuil de tolérance à l’alcool du personnage. 🚧,"🔗\n\n🚧Lorsqu’il entre en deuxième et en troisième phase d’ébriété, il se voit conférer l’avantage aux tests de Résistance effectués afin d’éviter de subir des dégâts."
f95af0c1-6fe4-43e4-a5aa-6f20ce1f7dea,3,tolerance-a-l-alcool-iv,Tolérance à l’alcool IV,FALSE,,tolerance-a-l-alcool-iii,🚧,Augmente de manière permanente de +1 le seuil de tolérance à l’alcool du personnage. 🚧,🔗\n\n🚧Le personnage se voit conférer l’avantage à ses tests de Résistance afin de ne pas passer à une phase d’ébriété subséquente.
c17e79f5-1a87-4bac-8798-b9afe5d8f7a5,2,toxicologie,Toxicologie,FALSE,,herboristerie,"Permet d’apprendre les poisons avancés et de modifier un poison avec des propriétés spéciales, selon l’Intellect du personnage et un test de Médecine.","Le personnage peut désormais apprendre les poisons avancés.\n\nÉgalement, un personnage peut modifier un poison à l’aide d’une trousse d’empoisonneur et en manipulant le poison pendant 10 minutes.\n\nIl choisit un nombre de propriétés parmi la liste suivante plus petit ou égal à son Intellect (minimum 1).\n\nIl doit ensuite réussir un test de Médecine de degré de difficulté égal à 10 + 5 × nombre de propriétés sélectionnées et dépense un nombre de points d’Énergie égal au degré de difficulté du test.\n\nS’il réussit le test, les propriétés sélectionnées sont ajoutées au poison ; s’il échoue, les points d’Énergie sont perdus et le poison reste intact.\n\n- **Débilitant.** Si la créature ciblée par le poison obtient un échec avec Damnation ou un échec critique à son jet de sauvegarde contre le poison, elle est étourdie pendant la durée du poison.\n- **Différé.** Un certain temps s’écoule avant que le poison ne commence à faire effet. Ce temps doit être au plus 72 heures.\n- **Dissimulé.** Le degré de difficulté afin de détecter la présence du poison augmente d’une valeur égale à la moitié du rang de Médecine du personnage.\n- **Non identifié.** Le personnage brouille les indices permettant d’identifier le poison. Cela afflige du désavantage les tests effectués afin d’identifier le poison pendant les 24 prochaines heures après le début de ses effets.",🔗
682d0300-d948-4503-95e4-7d8965675422,0,tromperie,Tromperie,FALSE,tromperie,,Forme à la trousse de déguisement. Un succès en Tromperie inflige le désavantage à l’Initiative d’une cible si un combat éclate dans la minute.,"Forme le personnage à l’utilisation de la trousse de déguisement.\n\nÉgalement, lorsqu’il réussit un test de Tromperie contre une créature, si celle-ci entre en situation de combat contre le personnage pendant la prochaine minute, alors son test d’Initiative se voit affligé du désavantage.",🔗
d7aa7bb5-6c80-4607-87c9-21f87c9a3016,0,trousses,Trousses,FALSE,,roublardise,Permet d’utiliser Roublardise avec certaines trousses et d’économiser des charges en cas de réussite ou d’échec avec Espérance.,"Le personnage acquiert les capacités suivantes :\n\n- Il est formé à l’utilisation de la trousse de déguisement (Tromperie) et de la trousse de falsification (Linguistique).\n- Lorsqu’il utilise une de ces trousses, il peut le faire par un test de Roublardise plutôt que par un test de Tromperie ou de Linguistique.\n- Lorsqu’il obtient une réussite avec Espérance ou un échec avec Espérance à un test de Roublardise afin d’utiliser des outils de voleur, une trousse de déguisement ou une trousse de falsification, alors la conséquence positive du test est qu’aucune charge de cette trousse ou de ces outils n’est consommée.",🔗
d344d028-500e-499a-ab21-673dd9596b32,0,vigilance,Vigilance,FALSE,,,"Gagne +1 à l’Initiative, n’est jamais pris au dépourvu avant son premier tour, et peut agir et dégainer une arme même s’il est surpris.","Le personnage acquiert les capacités suivantes :\n\n- Bonus permanent de +1 à l’Initiative.\n- Il n’est jamais pris au dépourvu avant d’avoir joué son premier tour en combat.\n- Lorsqu’il est surpris, il peut dégainer une arme par une action libre au début de son tour, et peut effectuer une action pendant son tour.",🔗
